mouse_ID,group,date,phase,label,channel,window_start_s,window_end_s,source_interval_start_s,source_interval_end_s,dat_file,session,session_channel
ekez003,control,250909,immobile,1,12,806.0,808.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,immobile,1,12,808.0,810.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,immobile,1,12,810.0,812.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,immobile,1,12,812.0,814.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,immobile,1,12,814.0,816.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2116.0,2118.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2130.0,2132.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2142.0,2144.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2156.0,2158.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2170.0,2172.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2182.0,2184.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2196.0,2198.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2210.0,2212.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2224.0,2226.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2236.0,2238.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2250.0,2252.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2264.0,2266.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2276.0,2278.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2290.0,2292.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2304.0,2306.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2316.0,2318.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2330.0,2332.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2344.0,2346.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2358.0,2360.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2370.0,2372.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2384.0,2386.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2398.0,2400.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2410.0,2412.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,sleep,2,12,2424.0,2426.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch12
ekez003,control,250909,mobile,0,19,128.0,130.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,130.0,132.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,132.0,134.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,134.0,136.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,136.0,138.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,138.0,140.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,140.0,142.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,142.0,144.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,144.0,146.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,146.0,148.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,148.0,150.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,150.0,152.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,152.0,154.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,154.0,156.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,156.0,158.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,158.0,160.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,160.0,162.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,162.0,164.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,164.0,166.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,mobile,0,19,166.0,168.0,126.0,171.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,782.0,784.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,784.0,786.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,786.0,788.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,788.0,790.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,790.0,792.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,792.0,794.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,794.0,796.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,796.0,798.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,798.0,800.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,800.0,802.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,802.0,804.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,804.0,806.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,806.0,808.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,808.0,810.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,810.0,812.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,812.0,814.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,immobile,1,19,814.0,816.0,780.0,818.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2116.0,2118.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2130.0,2132.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2142.0,2144.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2156.0,2158.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2170.0,2172.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2182.0,2184.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2196.0,2198.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2210.0,2212.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2224.0,2226.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2236.0,2238.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2250.0,2252.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2264.0,2266.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2276.0,2278.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2290.0,2292.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2304.0,2306.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2316.0,2318.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2330.0,2332.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2344.0,2346.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2358.0,2360.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2370.0,2372.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2384.0,2386.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2398.0,2400.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2410.0,2412.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez003,control,250909,sleep,2,19,2424.0,2426.0,2114.0,2428.0,LFP0_250909.dat,ekez003_250909,ekez003_250909_ch19
ekez004,control,250828,mobile,0,12,482.0,484.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,558.0,560.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,636.0,638.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,712.0,714.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,immobile,1,12,773.0,775.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,immobile,1,12,775.0,777.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,immobile,1,12,777.0,779.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,immobile,1,12,779.0,781.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,immobile,1,12,781.0,783.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,immobile,1,12,783.0,785.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,immobile,1,12,785.0,787.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,immobile,1,12,787.0,789.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,immobile,1,12,789.0,791.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,immobile,1,12,791.0,793.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,immobile,1,12,793.0,795.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,820.0,822.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,898.0,900.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,974.0,976.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1050.0,1052.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1126.0,1128.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1204.0,1206.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1280.0,1282.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1356.0,1358.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1434.0,1436.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1510.0,1512.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1586.0,1588.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1664.0,1666.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1740.0,1742.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1816.0,1818.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1892.0,1894.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,1970.0,1972.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,2046.0,2048.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,2122.0,2124.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,2200.0,2202.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,12,2276.0,2278.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2282.0,2284.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2294.0,2296.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2306.0,2308.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2318.0,2320.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2332.0,2334.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2344.0,2346.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2356.0,2358.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2368.0,2370.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2380.0,2382.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2392.0,2394.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2404.0,2406.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2416.0,2418.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2430.0,2432.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2442.0,2444.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2454.0,2456.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2466.0,2468.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2478.0,2480.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2490.0,2492.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2502.0,2504.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2514.0,2516.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2528.0,2530.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2540.0,2542.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2552.0,2554.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,sleep,2,12,2564.0,2566.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch12
ekez004,control,250828,mobile,0,18,482.0,484.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,558.0,560.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,636.0,638.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,712.0,714.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,immobile,1,18,773.0,775.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,immobile,1,18,775.0,777.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,immobile,1,18,777.0,779.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,immobile,1,18,779.0,781.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,immobile,1,18,781.0,783.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,immobile,1,18,783.0,785.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,immobile,1,18,785.0,787.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,immobile,1,18,787.0,789.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,immobile,1,18,789.0,791.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,immobile,1,18,791.0,793.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,immobile,1,18,793.0,795.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,820.0,822.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,898.0,900.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,974.0,976.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1050.0,1052.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1126.0,1128.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1204.0,1206.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1280.0,1282.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1356.0,1358.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1434.0,1436.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1510.0,1512.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1586.0,1588.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1664.0,1666.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1740.0,1742.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1816.0,1818.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1892.0,1894.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,1970.0,1972.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,2046.0,2048.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,2122.0,2124.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,2200.0,2202.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,18,2276.0,2278.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2282.0,2284.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2294.0,2296.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2306.0,2308.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2318.0,2320.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2332.0,2334.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2344.0,2346.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2356.0,2358.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2368.0,2370.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2380.0,2382.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2392.0,2394.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2404.0,2406.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2416.0,2418.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2430.0,2432.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2442.0,2444.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2454.0,2456.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2466.0,2468.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2478.0,2480.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2490.0,2492.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2502.0,2504.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2514.0,2516.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2528.0,2530.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2540.0,2542.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
