mouse_ID,date,channel,phase,window_start_s,resid_torus_pc1,resid_torus_pc2
ekez004,250828,18,mobile,974.0,-0.49157265010024026,-0.8979703629582658
ekez004,250828,18,mobile,1050.0,-3.026282517450147,-1.2214407103978957
ekez004,250828,18,mobile,1126.0,-3.912261608869266,-0.8726933791201906
ekez004,250828,18,mobile,1204.0,2.1133296899880243,-1.4906748981615752
ekez004,250828,18,mobile,1280.0,-3.3588110448808832,-1.2884148886110647
ekez004,250828,18,mobile,1356.0,1.0066306481729774,-1.2752386253310606
ekez004,250828,18,mobile,1434.0,-0.950544105440297,-2.5836673875987994
ekez004,250828,18,mobile,1510.0,-1.3374308912480335,-0.7553090893016441
ekez004,250828,18,mobile,1586.0,2.361023442445549,0.6549373604113545
ekez004,250828,18,mobile,1664.0,-0.5979653222644458,3.3935611797819507
ekez004,250828,18,mobile,1740.0,-1.751697211871465,2.2924602048553497
ekez004,250828,18,mobile,1816.0,-2.614090977867269,0.6076869357933755
ekez004,250828,18,mobile,1892.0,1.6874601468691477,0.09649501546795658
ekez004,250828,18,mobile,1970.0,-3.273821843722624,-1.136531138304361
ekez004,250828,18,mobile,2046.0,-2.579227212131569,2.1909631458055525
ekez004,250828,18,mobile,2122.0,-3.107486336176835,-0.8092644697186365
ekez004,250828,18,mobile,2200.0,-2.4068278298471903,0.6041511076464471
ekez004,250828,18,mobile,2276.0,0.8196036869955794,-0.9918564248052371
ekez004,250828,18,sleep,2282.0,1.5981820822326216,-1.1223207480461495
ekez004,250828,18,sleep,2294.0,-2.6296717251595947,0.04716729378369539
ekez004,250828,18,sleep,2306.0,-2.8726431381462136,-1.1621674108210263
ekez004,250828,18,sleep,2318.0,-2.576439444542985,0.22312441642946043
ekez004,250828,18,sleep,2332.0,-3.4013757347273987,-0.5942933614848107
ekez004,250828,18,sleep,2344.0,1.8488386603433553,-2.5081442501320694
ekez004,250828,18,sleep,2356.0,-3.051543525137503,-0.622211371509935
ekez004,250828,18,sleep,2368.0,2.5162124964881762,-2.125628285501866
ekez004,250828,18,sleep,2380.0,-0.8359782477983905,-1.6251197737611043
ekez004,250828,18,sleep,2392.0,2.1048529777306753,0.3039151575705086
ekez004,250828,18,sleep,2404.0,0.8224437300304159,-2.403785957429183
ekez004,250828,18,sleep,2416.0,2.4126250493387826,-0.6853653146773642
ekez004,250828,18,sleep,2430.0,1.1126721484852353,-1.894677052958794
ekez004,250828,18,sleep,2442.0,1.3924202709338132,-1.324687630407296
ekez004,250828,18,sleep,2454.0,1.9998656442776848,-1.180931433712399
ekez004,250828,18,sleep,2466.0,-1.020373596290058,-0.1108700253169722
ekez004,250828,18,sleep,2478.0,-0.3232472389003954,-1.411883469430865
ekez004,250828,18,sleep,2490.0,2.541285907395719,0.005417767269326978
ekez004,250828,18,sleep,2502.0,-3.0371465740880543,0.7190646671194338
ekez004,250828,18,sleep,2514.0,-1.4972359170499958,-0.9756390206095336
ekez004,250828,18,sleep,2528.0,1.864843744428103,-0.8154267936897129
ekez004,250828,18,sleep,2540.0,-0.5395286842570481,-1.5331952418865953
ekez004,250828,18,sleep,2552.0,-2.799297707108043,-1.3566334272011995
ekez004,250828,18,sleep,2564.0,-4.437885164157373,-2.0593554952463524
ekez004,250828,19,mobile,482.0,-3.513851965400023,0.12045495183516841
ekez004,250828,19,mobile,558.0,1.0704764325342162,-1.0036781818016778
ekez004,250828,19,mobile,636.0,-3.9695019565945566,-0.5410900412904803
ekez004,250828,19,mobile,712.0,1.6219949306215322,-0.890416941358235
ekez004,250828,19,immobile,773.0,1.969726610231416,-1.636564325601725
ekez004,250828,19,immobile,775.0,2.5629456681827127,1.2970943292047261
ekez004,250828,19,immobile,777.0,-0.5855938215536304,1.054640831521506
ekez004,250828,19,immobile,779.0,1.5766517821195702,-2.2238712816260873
ekez004,250828,19,immobile,781.0,2.566652989686024,-2.0622318259261494
ekez004,250828,19,immobile,783.0,1.6083989386866226,-0.19212279692033987
ekez004,250828,19,immobile,785.0,0.06464461352308644,0.1413488112201183
ekez004,250828,19,immobile,787.0,2.4993813791546255,-1.627623718254478
ekez004,250828,19,immobile,789.0,-3.118054525044067,-1.6655549188597838
ekez004,250828,19,immobile,791.0,-2.476858268443621,-0.3597945292861854
ekez004,250828,19,immobile,793.0,-2.2232096899641345,0.6426155188663509
ekez004,250828,19,mobile,820.0,-0.27392427089584304,-0.626111997529462
ekez004,250828,19,mobile,898.0,0.9633295797751474,0.96144503629113
ekez004,250828,19,mobile,974.0,-1.3660046545109923,-1.2873339134818198
ekez004,250828,19,mobile,1050.0,-3.066889812605004,-0.14556980781407705
ekez004,250828,19,mobile,1126.0,-4.4752482606462305,-2.7343744554513076
ekez004,250828,19,mobile,1204.0,2.4431626479242476,-0.7525182636809458
ekez004,250828,19,mobile,1280.0,-4.026482953788738,-1.7450382676445275
ekez004,250828,19,mobile,1356.0,0.35386111539146553,0.4155401491189675
ekez004,250828,19,mobile,1434.0,1.7249840421594433,0.8370089929331982
ekez004,250828,19,mobile,1510.0,-1.1076013404388318,-0.576756808475445
ekez004,250828,19,mobile,1586.0,2.3323906047447265,-1.1797563232357389
ekez004,250828,19,mobile,1664.0,-0.7749158204927009,1.0943819218465685
ekez004,250828,19,mobile,1740.0,-2.1108714066204115,0.5762854018494311
ekez004,250828,19,mobile,1816.0,-2.456376153463763,0.39437748624175717
ekez004,250828,19,mobile,1892.0,-0.8112496597367196,-0.8017388299469372
ekez004,250828,19,mobile,1970.0,-2.910993306119077,-0.7901738980871745
ekez004,250828,19,mobile,2046.0,2.594566924724631,2.3292663061219137
ekez004,250828,19,mobile,2122.0,-2.8436659317694835,-0.9575996394011324
ekez004,250828,19,mobile,2200.0,-2.3615760118296767,0.017261581903349185
ekez004,250828,19,mobile,2276.0,-0.13266785228050815,-1.235625871574481
ekez004,250828,19,sleep,2282.0,1.6778752555528735,-1.161989020861268
ekez004,250828,19,sleep,2294.0,-2.4250541835986406,-0.11848155522571996
ekez004,250828,19,sleep,2306.0,-2.7206456130060594,-0.7609755037798037
ekez004,250828,19,sleep,2318.0,0.06645381517617407,0.0706098882484223
ekez004,250828,19,sleep,2332.0,-3.0586671990208627,-0.522727413768936
ekez004,250828,19,sleep,2344.0,2.2746710715298604,-2.247306473225612
ekez004,250828,19,sleep,2356.0,-0.7039887821185253,-1.1209393968690344
ekez004,250828,19,sleep,2368.0,2.7452351678852853,-1.7427156689341439
ekez004,250828,19,sleep,2380.0,-0.3933599877034259,-0.49861136012653906
ekez004,250828,19,sleep,2392.0,2.4702508214966743,0.6597011029347422
ekez004,250828,19,sleep,2404.0,-1.3953270624268703,-1.7058027111319078
ekez004,250828,19,sleep,2416.0,2.530262761165784,-0.4899344144132438
ekez004,250828,19,sleep,2430.0,1.400433672657035,-1.4090917077840088
ekez004,250828,19,sleep,2442.0,1.518577483052613,-0.9971890950237727
ekez004,250828,19,sleep,2454.0,2.3960763265327523,-0.8866364710815324
ekez004,250828,19,sleep,2466.0,-0.7788879186084551,0.34788352413926615
ekez004,250828,19,sleep,2478.0,2.4985409911307674,-1.0761481179592272
ekez004,250828,19,sleep,2490.0,2.6494450311123994,-0.17081368588119522
ekez004,250828,19,sleep,2502.0,-2.88258139808312,0.4056958579093837
ekez004,250828,19,sleep,2514.0,-3.4652839916144083,0.053797597110676415
ekez004,250828,19,sleep,2528.0,1.9840686106900212,-0.5776392460089692
ekez004,250828,19,sleep,2540.0,-0.3003695006889266,-1.2674929199344342
ekez004,250828,19,sleep,2552.0,-2.6019552454523773,-1.4663475466407478
ekez004,250828,19,sleep,2564.0,-3.8526123225180116,-0.7544749915034688
ekez004,250829,12,mobile,262.0,-0.06523317030471314,0.7524444070662222
ekez004,250829,12,mobile,264.0,-2.79522089574032,0.9789624646957618
ekez004,250829,12,mobile,266.0,0.7492160402548439,0.9485086880368674
ekez004,250829,12,mobile,270.0,1.7505813880374492,0.9541517960958456
ekez004,250829,12,mobile,272.0,1.7980850100210144,-2.6884257704675965
ekez004,250829,12,mobile,274.0,-0.1953045729929917,0.5134898751560614
ekez004,250829,12,mobile,276.0,0.9345562018859981,0.39180573648331407
ekez004,250829,12,mobile,280.0,-3.937466797323304,-2.540398670700016
ekez004,250829,12,mobile,282.0,0.4533472656565737,0.5706550975625228
ekez004,250829,12,mobile,284.0,-1.9040237263908193,-0.4057124860959236
ekez004,250829,12,mobile,286.0,1.5648920455836617,-2.176871722564417
ekez004,250829,12,mobile,288.0,1.2332213660155702,-0.10518312146390077
ekez004,250829,12,mobile,292.0,0.704982634972631,0.6059123705680506
ekez004,250829,12,mobile,294.0,1.246717142588749,0.946199441863582
ekez004,250829,12,mobile,296.0,-0.0747848965141762,0.7892556841553753
ekez004,250829,12,mobile,298.0,1.3744635699525696,-2.4192411763869184
ekez004,250829,12,mobile,300.0,0.6371481686331679,0.6921239182892115
ekez004,250829,12,mobile,304.0,-1.0338555346342466,-0.47404617998991605
ekez004,250829,12,mobile,306.0,0.9022486135234917,-1.6873010756657676
ekez004,250829,12,mobile,308.0,1.030750198505927,0.6040181636205473
ekez004,250829,12,mobile,310.0,-0.362076686188225,0.26014957914294357
ekez004,250829,12,mobile,314.0,0.4243651833722796,0.4016525224760706
ekez004,250829,12,mobile,316.0,0.6297994410558213,0.9940007225880843
ekez004,250829,12,mobile,318.0,0.716413253959975,0.8013205665650096
ekez004,250829,12,immobile,462.0,2.514605416695269,-1.6157364758836807
ekez004,250829,12,immobile,464.0,-0.8963583484296187,-0.3811184744012966
ekez004,250829,12,immobile,466.0,2.242903236372673,-1.4567758307765495
ekez004,250829,12,immobile,468.0,1.630008582724295,-1.025210719576982
ekez004,250829,12,immobile,470.0,1.7324820712117497,-0.7504424235097626
ekez004,250829,12,immobile,472.0,-3.5566892702161095,-1.4901540754539093
ekez004,250829,12,immobile,474.0,-0.9577982308814394,0.12169747419880696
ekez004,250829,12,immobile,476.0,-0.3706512624764832,0.999137807531526
ekez004,250829,12,immobile,478.0,2.847488478830639,-0.45062213199944834
ekez004,250829,12,immobile,480.0,-2.257116216909651,-0.27078799163093503
ekez004,250829,12,immobile,482.0,2.4844027664523085,-0.2998863152386225
ekez004,250829,12,immobile,484.0,2.608892632015909,-1.7928009010755537
ekez004,250829,12,immobile,486.0,-2.6830632669787238,0.08330548136374279
ekez004,250829,12,immobile,488.0,-0.03366368843881718,-1.046764526300733
ekez004,250829,12,immobile,490.0,2.7883409110466535,0.6364925805502132
ekez004,250829,12,immobile,492.0,-2.8271032881847042,1.5029775442202855
ekez004,250829,12,immobile,494.0,2.75026800410926,0.8119956554350422
ekez004,250829,12,immobile,496.0,3.140493053217937,2.2060279621425933
ekez004,250829,12,immobile,498.0,-2.3405683172608214,-0.06148637345874527
ekez004,250829,12,immobile,500.0,-2.360435123339636,-0.2009519330900523
ekez004,250829,12,sleep,2316.0,-2.7938625735730622,-1.2095162341932626
ekez004,250829,12,sleep,2318.0,2.8245712207119484,2.2388032888488234
ekez004,250829,12,sleep,2320.0,-2.4009950396319937,1.1337576480956595
ekez004,250829,12,sleep,2322.0,-2.861411778933494,-0.9375283614378881
ekez004,250829,12,sleep,2324.0,2.1580534966259233,-1.4253149642989713
ekez004,250829,12,sleep,2326.0,-1.908747558878171,2.092109886439074
ekez004,250829,12,sleep,2328.0,-2.211681476849763,0.720605937213627
ekez004,250829,12,sleep,2330.0,-1.1262905964242267,-0.5494559175466988
ekez004,250829,12,sleep,2332.0,-2.527238872519106,1.4602518665778974
ekez004,250829,12,sleep,2334.0,-0.09975439914188589,0.3158194874400556
ekez004,250829,12,sleep,2336.0,2.5743537430387016,-0.20402780428977338
ekez004,250829,12,sleep,2338.0,-0.34279610541423355,-1.4901396661967117
ekez004,250829,18,mobile,262.0,0.5085945992065208,1.1062696657972588
ekez004,250829,18,mobile,264.0,-2.763442276240607,-2.8344877675402724
ekez004,250829,18,mobile,266.0,2.1028278269587704,0.2403824988506777
ekez004,250829,18,mobile,270.0,1.1736068452377522,-2.145938125629956
ekez004,250829,18,mobile,272.0,2.453924296830071,-1.7240919571277487
ekez004,250829,18,mobile,274.0,-1.1757667262232525,-0.938686948367319
ekez004,250829,18,mobile,276.0,-2.5886524526324823,-1.5783827454395543
ekez004,250829,18,mobile,280.0,-2.5005164546395653,-0.9022194211356345
ekez004,250829,18,mobile,282.0,2.167876629813087,0.7812944829056232
ekez004,250829,18,mobile,284.0,2.459325166450773,0.264891213282026
ekez004,250829,18,mobile,286.0,-1.9912346965620853,1.9873978394577203
ekez004,250829,18,mobile,288.0,2.228483384574212,-0.6668841905355352
ekez004,250829,18,mobile,292.0,1.8301746086420807,-1.998883966078824
ekez004,250829,18,mobile,294.0,1.7986581419184462,-1.5744000349985936
ekez004,250829,18,mobile,296.0,1.203199000693934,-3.0865742207977327
ekez004,250829,18,mobile,298.0,-2.042746753714777,0.38878228278880417
ekez004,250829,18,mobile,300.0,2.3687777011016085,-2.6286372911463576
ekez004,250829,18,mobile,304.0,-0.12802119476172744,-0.5531261324416159
ekez004,250829,18,mobile,306.0,0.4121537913739026,-1.5810476233839574
ekez004,250829,18,mobile,308.0,1.5561373744156184,1.0924487432126222
ekez004,250829,18,mobile,310.0,-4.334334953761748,-0.8625075776872919
ekez004,250829,18,mobile,314.0,2.234861261778889,-2.376986064236918
ekez004,250829,18,mobile,316.0,0.9363030609283294,0.9045435609925543
ekez004,250829,18,mobile,318.0,-0.03763385498310465,0.6469227074831837
ekez004,250829,18,immobile,462.0,2.363264175388546,-1.1837389363184847
ekez004,250829,18,immobile,464.0,2.6378875190430797,-1.4772505306608132
ekez004,250829,18,immobile,466.0,1.335151193058825,-4.112384604229405
ekez004,250829,18,immobile,468.0,2.7381486346220427,0.8140400045486532
ekez004,250829,18,immobile,470.0,2.9428564434471776,-0.1314821880233171
ekez004,250829,18,immobile,472.0,-2.3942482995536,-2.4115095005191804
ekez004,250829,18,immobile,474.0,-0.16617981239547724,-0.8982332466346898
ekez004,250829,18,immobile,476.0,2.916920841825144,2.996736677962414
ekez004,250829,18,immobile,478.0,2.262035992612567,-0.4990611985039074
ekez004,250829,18,immobile,480.0,0.23042151651394294,0.5583652816520843
ekez004,250829,18,immobile,482.0,3.051974424264989,2.817284093233163
ekez004,250829,18,immobile,484.0,2.7890000997233755,-1.0896199794555352
ekez004,250829,18,immobile,486.0,0.020279104600241224,-0.30314768279748805
ekez004,250829,18,immobile,488.0,3.0477603548440593,-0.22676108287238164
ekez004,250829,18,immobile,490.0,0.09860237745451104,0.5217575733565952
ekez004,250829,18,immobile,492.0,2.500008684352342,0.7708982884028717
ekez004,250829,18,immobile,494.0,1.283729315125636,6.81817598111028
ekez004,250829,18,immobile,496.0,3.093108796056688,4.348521330700783
ekez004,250829,18,immobile,498.0,-3.4701369604915677,-0.5588535869452848
ekez004,250829,18,immobile,500.0,-0.32145286937946765,3.0869822863838037
ekez004,250829,18,sleep,2316.0,-1.9772830359287128,0.9039276395398185
ekez004,250829,18,sleep,2318.0,3.610695922760903,3.554447985072268
ekez004,250829,18,sleep,2320.0,-1.4387889948136507,1.8467904690674588
ekez004,250829,18,sleep,2322.0,3.5811660839125503,5.274603500035301
ekez004,250829,18,sleep,2324.0,3.2280752713306557,0.6511375224224892
ekez004,250829,18,sleep,2326.0,-1.6792850279518439,3.113651118453481
ekez004,250829,18,sleep,2328.0,0.9386250277010256,2.1574939505801063
ekez004,250829,18,sleep,2330.0,-0.04828650324318844,1.0215464955661078
ekez004,250829,18,sleep,2332.0,-1.3729396186348213,4.601713100556619
ekez004,250829,18,sleep,2334.0,-1.2069720781595383,3.4287239869959913
ekez004,250829,18,sleep,2336.0,3.682806737354248,5.544190484067178
ekez004,250829,18,sleep,2338.0,3.245043450880725,3.0400671541166435
ekez004,250829,19,mobile,262.0,0.004860914093852476,0.978392604047388
ekez004,250829,19,mobile,264.0,1.056651842858181,1.1858361120562597
ekez004,250829,19,mobile,266.0,0.14171297620669754,-3.137615773109849
ekez004,250829,19,mobile,270.0,1.4272354308591746,0.8730537259709463
ekez004,250829,19,mobile,272.0,2.011859493021754,-1.8827125187504437
ekez004,250829,19,mobile,274.0,0.48206627625232573,0.7293692637958419
ekez004,250829,19,mobile,276.0,1.3439105026114253,0.6262892894889913
ekez004,250829,19,mobile,280.0,-1.5465625810868644,-2.4017555308718097
ekez004,250829,19,mobile,282.0,0.6026923139351464,0.5224182529944851
ekez004,250829,19,mobile,284.0,1.0694446164953808,0.6644767680371765
ekez004,250829,19,mobile,286.0,-4.1464732129736355,-1.2530184378047098
ekez004,250829,19,mobile,288.0,0.6951442158096727,-1.8290691674523496
ekez004,250829,19,mobile,292.0,1.0387110019614485,1.1854962045956532
ekez004,250829,19,mobile,294.0,1.0509406590650952,1.3620932116085716
ekez004,250829,19,mobile,296.0,0.542762429951821,0.8822152051913172
ekez004,250829,19,mobile,298.0,-0.0799379371597199,1.2301522516133443
ekez004,250829,19,mobile,300.0,1.0823386520454084,0.5504861121726073
ekez004,250829,19,mobile,304.0,-1.721321249781214,-2.61307007631322
ekez004,250829,19,mobile,306.0,0.5375569550627565,0.669365165303245
ekez004,250829,19,mobile,308.0,0.8582236206003195,0.5616030783240363
ekez004,250829,19,mobile,310.0,0.24468198491024298,0.4559583449478983
ekez004,250829,19,mobile,314.0,0.33852022204254906,0.3820063383326291
ekez004,250829,19,mobile,316.0,0.7798194182328304,0.8282003139655228
ekez004,250829,19,mobile,318.0,-0.29553473237098593,0.46450234318900113
ekez004,250829,19,immobile,462.0,2.5367925767167816,-1.8570104627216153
ekez004,250829,19,immobile,464.0,2.436902193524065,-1.5168305751990565
ekez004,250829,19,immobile,466.0,2.3654756537068096,-1.2038388803994449
ekez004,250829,19,immobile,468.0,2.4655850123503105,-0.4309235935560476
ekez004,250829,19,immobile,470.0,2.6917670328536007,0.9227391431924934
ekez004,250829,19,immobile,472.0,-2.8759478867169093,-1.5261927042767893
ekez004,250829,19,immobile,474.0,-0.49695955970199873,0.22952669671238252
ekez004,250829,19,immobile,476.0,2.795833253028451,2.2549620338652354
ekez004,250829,19,immobile,478.0,2.6582266865672146,-0.2362457692301746
ekez004,250829,19,immobile,480.0,-2.299076605958159,0.8626183764261419
ekez004,250829,19,immobile,482.0,2.67607622607396,0.04135607549436143
ekez004,250829,19,immobile,484.0,2.2027579417523624,-1.7168655556944885
ekez004,250829,19,immobile,486.0,-0.360660697475242,-1.5159544505488394
ekez004,250829,19,immobile,488.0,-1.8871224718128992,1.7245959953285408
ekez004,250829,19,immobile,490.0,0.28807006044473654,-0.01976089834697872
ekez004,250829,19,immobile,492.0,2.655794337347668,1.4011921214540417
ekez004,250829,19,immobile,494.0,3.038058617669498,1.5538720528897387
ekez004,250829,19,immobile,496.0,3.318202480346381,2.5101358170935417
ekez004,250829,19,immobile,498.0,-3.1184450785134192,-1.463317970762195
ekez004,250829,19,immobile,500.0,-2.6443132615288127,-0.3527542655283435
ekez004,250829,19,sleep,2316.0,-2.4802855510472006,-2.012839534911181
ekez004,250829,19,sleep,2318.0,3.2919061998673427,3.904384816814365
ekez004,250829,19,sleep,2320.0,-1.919030221005093,1.5830962310544068
ekez004,250829,19,sleep,2322.0,2.5006233323680194,-0.6959947359161545
ekez004,250829,19,sleep,2324.0,2.848757978952075,-0.9636087658760889
ekez004,250829,19,sleep,2326.0,-1.6090282761729044,3.677944641772841
ekez004,250829,19,sleep,2328.0,-1.9294360727411044,0.8448381853238819
ekez004,250829,19,sleep,2330.0,2.834414892611926,2.3668089873453373
ekez004,250829,19,sleep,2332.0,-1.9879438875059567,1.783297411707363
ekez004,250829,19,sleep,2334.0,-1.7533723707270257,1.5746641063266396
ekez004,250829,19,sleep,2336.0,2.860606834083426,1.4618294169921737
ekez004,250829,19,sleep,2338.0,2.787950826812896,-1.240673180820515
ekez004,250911,12,mobile,84.0,1.7372467722167277,-2.906827829795372
ekez004,250911,12,mobile,86.0,0.7469287056504499,0.46267008732873594
ekez004,250911,12,mobile,88.0,-2.824752063479973,-1.2491350581815748
ekez004,250911,12,mobile,90.0,-4.327122987961305,-1.9847013410140417
ekez004,250911,12,mobile,92.0,0.239364593823495,-2.2784603600866378
ekez004,250911,12,mobile,94.0,-1.0574398362181117,-0.6269138818761493
ekez004,250911,12,immobile,102.0,-2.658440840023747,-0.365172315341934
ekez004,250911,12,immobile,104.0,-0.40236596954365217,-1.5955473067779218
ekez004,250911,12,immobile,106.0,2.46920461400177,-0.8540002031134191
ekez004,250911,12,immobile,108.0,1.4729935297202985,-3.0508934756423853
ekez004,250911,12,immobile,110.0,-2.9383989384010114,-0.2684069320272453
ekez004,250911,12,immobile,112.0,-2.357632545691901,1.1466107226757052
ekez004,250911,12,immobile,114.0,2.3573633172732382,1.5654639575101899
ekez004,250911,12,immobile,116.0,-3.6486197940081415,-1.240227438790864
ekez004,250911,12,immobile,118.0,1.718830588155065,0.5355075446598917
ekez004,250911,12,immobile,120.0,-2.8986105424501076,1.651461304366679
ekez004,250911,12,immobile,122.0,-2.7810530046966537,0.2088801403654551
ekez004,250911,12,immobile,124.0,-2.543130421275218,1.8269203151792852
ekez004,250911,12,immobile,126.0,-3.218752150171903,0.5006696431718481
ekez004,250911,12,immobile,128.0,-0.0864461994069213,2.537317210843022
ekez004,250911,12,immobile,130.0,2.1874004466110084,0.21548870127740175
ekez004,250911,12,immobile,132.0,2.601621809391941,2.538722439342419
ekez004,250911,12,immobile,134.0,-0.8574276347660894,-1.6443841144202094
ekez004,250911,12,immobile,136.0,-2.8866873742214305,-0.19250869845434124
ekez004,250911,12,immobile,138.0,1.7568407459861046,0.21748874276956742
ekez004,250911,12,immobile,140.0,-1.6109228790281926,-0.30233872931677536
ekez004,250911,12,immobile,142.0,-0.4448252354726672,-0.333175719958967
ekez004,250911,12,immobile,144.0,-0.9125961637382002,-0.44972505148404074
ekez004,250911,12,immobile,146.0,-3.3942983083468765,-0.20883118749350454
ekez004,250911,12,sleep,755.0,-2.629432672903821,1.460769710625743
ekez004,250911,12,sleep,781.0,0.3221518437471554,2.557149723170053
ekez004,250911,12,sleep,807.0,-2.4156216539560007,3.168346385300183
ekez004,250911,12,sleep,833.0,-2.5983203360368665,1.717029219945063
ekez004,250911,12,sleep,861.0,2.6900245442715165,0.5639650972334601
ekez004,250911,12,sleep,887.0,2.577189299095235,1.43631709565742
ekez004,250911,12,sleep,913.0,-2.7695280993032347,-0.4016257569280738
ekez004,250911,12,sleep,939.0,-2.862732506322617,0.05440061239158351
ekez004,250911,12,sleep,965.0,0.13520467315208198,0.8195178544899799
ekez004,250911,12,sleep,991.0,-1.8985295138862772,2.3808413251009894
ekez004,250911,12,sleep,1017.0,2.929254772953785,0.41835238336872693
ekez004,250911,12,sleep,1043.0,-2.3891818686695654,0.9642144466873367
ekez004,250911,12,sleep,1071.0,-2.7314812881745376,-0.45437645774452473
ekez004,250911,12,sleep,1097.0,-2.7606461798053097,0.3115892505572364
ekez004,250911,12,sleep,1123.0,2.687309100939212,0.5038720269826606
ekez004,250911,12,sleep,1149.0,2.676414603819929,-0.08522598821986509
ekez004,250911,12,sleep,1175.0,-2.7384895397009266,-0.7470414661847147
ekez004,250911,12,sleep,1201.0,2.4678155591304156,2.5964337492798615
ekez004,250911,12,sleep,1227.0,2.490199505929103,1.0730190860800504
ekez004,250911,12,sleep,1253.0,-2.5121972693675314,-0.3982050864049329
ekez004,250911,12,sleep,1281.0,-0.4880916061476999,1.0126458679254031
ekez004,250911,12,sleep,1307.0,-2.9368776986956684,2.2581474047536645
ekez004,250911,12,sleep,1333.0,-1.967785092547636,0.8642383828748611
ekez004,250911,12,sleep,1359.0,-2.7736617003856225,0.881487264535643
ekez004,250911,18,mobile,84.0,0.9918117118170829,-1.8062689868172854
ekez004,250911,18,mobile,86.0,1.2938058352175696,-3.3640096714097285
ekez004,250911,18,mobile,88.0,1.9817553426901802,-0.6609021846083992
ekez004,250911,18,mobile,90.0,0.6297733817879801,0.10241920572416606
ekez004,250911,18,mobile,92.0,0.2425497027266017,-0.46143058461923714
ekez004,250911,18,mobile,94.0,-0.34458541183225777,-0.43977133248763334
ekez004,250911,18,immobile,102.0,-2.745394554258152,-1.608130336433259
ekez004,250911,18,immobile,104.0,-0.6024938771461773,-1.3623713644235216
ekez004,250911,18,immobile,106.0,2.664128482325323,0.48200066520546236
ekez004,250911,18,immobile,108.0,2.2781246803029354,-1.2777365513528742
ekez004,250911,18,immobile,110.0,2.7344620122699292,-0.6672399837667355
ekez004,250911,18,immobile,112.0,-2.1096185966184975,0.24998705384233108
ekez004,250911,18,immobile,114.0,2.822071799368591,-0.4559045039644304
ekez004,250911,18,immobile,116.0,-2.1024777983591796,0.14172378244992773
ekez004,250911,18,immobile,118.0,2.4491701049587595,-0.35205431710076146
ekez004,250911,18,immobile,120.0,-0.004545523219204503,0.15690067899797286
ekez004,250911,18,immobile,122.0,2.8634038519011504,0.3242530468993539
ekez004,250911,18,immobile,124.0,0.07628058620068295,-0.13540590191870866
ekez004,250911,18,immobile,126.0,-0.304964058343335,0.39256906247448276
ekez004,250911,18,immobile,128.0,2.792532634375285,0.013792731744220047
ekez004,250911,18,immobile,130.0,2.6976764443819787,-0.4768878813704938
ekez004,250911,18,immobile,132.0,-0.09496688354745123,1.3634251707105391
ekez004,250911,18,immobile,134.0,-0.5015805079088838,-0.011559442509133664
ekez004,250911,18,immobile,136.0,-2.5359364042666765,0.7437774430579966
ekez004,250911,18,immobile,138.0,2.7260843274584152,-0.9415888273518552
ekez004,250911,18,immobile,140.0,-0.6781114501517512,-0.9314539917585111
ekez004,250911,18,immobile,142.0,2.986102371749944,0.0698034271957067
ekez004,250911,18,immobile,144.0,2.572569472958258,-0.9049244404063927
ekez004,250911,18,immobile,146.0,2.6165839367942954,-1.6000821337157578
ekez004,250911,18,sleep,755.0,-2.91770971741593,1.0339448910391085
ekez004,250911,18,sleep,781.0,-2.614331269318682,1.3882092767080483
ekez004,250911,18,sleep,807.0,-0.6811469902221193,0.11503245609242031
ekez004,250911,18,sleep,833.0,-2.5646310183909358,3.1704919093190074
ekez004,250911,18,sleep,861.0,1.8620400353999116,-0.25473621808440794
ekez004,250911,18,sleep,887.0,0.06486172638294363,2.165999947865474
ekez004,250911,18,sleep,913.0,-3.1701832344956293,-0.7349304924664481
ekez004,250911,18,sleep,939.0,-3.0711345291326966,-0.8596758024056811
ekez004,250911,18,sleep,965.0,2.7824023622249143,1.3241288045819437
ekez004,250911,18,sleep,991.0,-2.3339556281062315,-1.0074335030183583
ekez004,250911,18,sleep,1017.0,2.907406480082748,0.16831581941027313
ekez004,250911,18,sleep,1043.0,-2.7271302301104994,0.4186507464000318
ekez004,250911,18,sleep,1071.0,-2.972912668345318,-0.4314995474948948
ekez004,250911,18,sleep,1097.0,-0.5256629448690201,0.23766637266718035
ekez004,250911,18,sleep,1123.0,2.0161169734613815,-1.681075221452067
ekez004,250911,18,sleep,1149.0,1.9326869240172877,-1.6897734825585145
ekez004,250911,18,sleep,1175.0,-0.6093360282584247,-0.5592187517349541
ekez004,250911,18,sleep,1201.0,2.2438246201195273,0.48681573201528083
ekez004,250911,18,sleep,1227.0,2.5208511570908265,0.524622434066088
ekez004,250911,18,sleep,1253.0,-2.5736554915261776,0.11762970364158368
ekez004,250911,18,sleep,1281.0,-2.8248688805018642,-0.16664681137873777
ekez004,250911,18,sleep,1307.0,-2.5930051968006333,1.521981906156843
ekez004,250911,18,sleep,1333.0,-2.3791721020218404,-0.3429121790427195
ekez004,250911,18,sleep,1359.0,-2.750496235757929,1.6528938028436484
ekez004,250911,19,mobile,84.0,-0.12176537531906857,-0.12935292194763615
ekez004,250911,19,mobile,86.0,0.3916501780881248,0.18095534944665762
ekez004,250911,19,mobile,88.0,1.0214535708499457,-3.91788096815318
